,km_driven,Chevrolet,Expensive,Ford,Honda,Hyundai,Mahindra,Maruti,Renault,Skoda,Tata,Toyota,Volkswagen,selling_price,fuel_Diesel,fuel_LPG,fuel_Petrol,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
7242,25000,False,False,False,False,False,False,False,True,False,False,False,False,690000,True,False,False,False,False,False,False
7243,46000,False,False,False,False,False,False,True,False,False,False,False,False,375000,True,False,False,False,True,False,False
7244,52000,False,False,False,False,False,False,True,False,False,False,False,False,620000,False,False,True,False,False,False,False
7245,80000,False,False,False,False,False,False,True,False,False,False,False,False,300000,False,True,False,False,False,False,False
7246,70000,False,False,False,False,True,False,False,False,False,False,False,False,370000,False,False,True,False,True,False,False
7247,150000,False,False,False,False,False,False,False,False,False,False,False,True,770000,True,False,False,False,False,False,False
7248,55403,False,False,False,False,False,False,True,False,False,False,False,False,500000,False,False,True,False,False,False,False
7249,52380,False,False,False,False,False,False,False,False,False,False,True,False,450000,True,False,False,False,False,False,False
7250,72000,False,False,False,False,True,False,False,False,False,False,False,False,195000,False,False,True,False,True,False,False
7251,48300,False,False,False,False,False,True,False,False,False,False,False,False,472000,False,False,True,False,False,False,False
7252,75000,False,False,False,False,False,True,False,False,False,False,False,False,250000,False,False,True,False,True,False,False
7253,120000,False,False,False,False,False,False,True,False,False,False,False,False,165000,True,False,False,False,True,False,False
7254,32000,False,False,False,False,True,False,False,False,False,False,False,False,525000,True,False,False,False,True,False,False
7255,35000,False,False,False,False,True,False,False,False,False,False,False,False,145000,False,False,True,False,False,False,True
7256,20000,False,False,False,False,False,False,False,True,False,False,False,False,325000,True,False,False,False,False,False,False
7257,2000,False,True,False,False,False,False,False,False,False,False,False,False,660000,True,False,False,False,True,False,False
7258,60000,True,False,False,False,False,False,False,False,False,False,False,False,310000,True,False,False,False,True,False,False
7259,90000,False,False,False,False,False,False,False,False,False,True,False,False,250000,True,False,False,False,False,False,False
7260,63000,False,False,False,False,False,False,True,False,False,False,False,False,330000,True,False,False,False,True,False,False
7261,80000,False,False,False,False,True,False,False,False,False,False,False,False,250000,True,False,False,False,True,False,False
7262,60000,False,False,False,True,False,False,False,False,False,False,False,False,650000,True,False,False,False,False,False,False
7263,20000,False,True,False,False,False,False,False,False,False,False,False,False,305000,False,False,True,False,False,False,False
7264,60000,False,False,False,False,False,False,True,False,False,False,False,False,600000,True,False,False,False,False,False,False
7265,50000,False,False,False,False,False,False,False,False,False,False,False,True,280000,False,False,True,False,False,False,False
7266,90000,False,False,False,False,False,False,True,False,False,False,False,False,153000,True,False,False,False,True,False,False
7267,120000,False,False,False,False,False,False,True,False,False,False,False,False,700000,True,False,False,False,False,False,False
7268,50074,False,False,False,False,True,False,False,False,False,False,False,False,325000,False,False,True,False,False,False,False
7269,30000,True,False,False,False,False,False,False,False,False,False,False,False,305000,False,False,True,False,False,False,False
7270,60000,False,False,False,False,True,False,False,False,False,False,False,False,155000,False,False,True,False,True,False,False
7271,140000,False,False,False,False,True,False,False,False,False,False,False,False,235000,False,False,True,False,False,False,True
7272,7500,False,False,False,False,True,False,False,False,False,False,False,False,60000,True,False,False,True,False,False,False
7273,35000,False,False,False,False,False,False,True,False,False,False,False,False,500000,False,False,True,False,False,False,False
7274,35000,False,False,True,False,False,False,False,False,False,False,False,False,120000,True,False,False,False,True,False,False
7275,25000,False,False,False,False,False,False,False,False,False,False,True,False,155000,False,False,True,False,False,False,True
7276,70000,False,False,False,False,False,True,False,False,False,False,False,False,675000,True,False,False,False,False,False,False
7277,90000,False,False,False,False,False,False,False,False,False,False,True,False,950000,True,False,False,False,False,False,False
7278,60000,False,False,False,False,True,False,False,False,False,False,False,False,1051000,True,False,False,False,False,False,False
7279,110000,False,False,False,False,False,True,False,False,False,False,False,False,591000,True,False,False,False,False,False,False
7280,60000,False,False,False,False,False,False,True,False,False,False,False,False,585000,True,False,False,False,False,False,False
7281,120000,False,False,False,False,False,False,False,False,False,False,False,True,1025000,False,False,True,False,False,False,False
7282,120000,False,False,False,False,False,False,False,False,False,False,True,False,450000,True,False,False,False,False,False,False
7283,44000,False,False,False,False,False,False,True,False,False,False,False,False,484999,True,False,False,False,False,False,False
7284,100000,False,False,False,False,False,False,False,True,False,False,False,False,650000,True,False,False,False,False,False,False
7285,60000,False,False,False,False,True,False,False,False,False,False,False,False,434999,True,False,False,False,True,False,False
7286,80000,False,False,False,False,False,False,False,False,False,True,False,False,195000,True,False,False,False,True,False,False
7287,100000,False,False,True,False,False,False,False,False,False,False,False,False,1000000,True,False,False,False,False,False,False
7288,140000,False,False,False,False,False,False,True,False,False,False,False,False,650000,True,False,False,False,False,False,False
7289,210000,False,False,False,False,False,False,True,False,False,False,False,False,190000,True,False,False,False,False,False,False
7290,50000,False,False,False,False,False,False,False,False,False,True,False,False,409999,True,False,False,False,True,False,False
7291,28182,False,False,False,False,False,False,False,False,True,False,False,False,1050000,True,False,False,False,False,False,False
7292,10000,False,False,False,False,False,False,True,False,False,False,False,False,651000,True,False,False,False,False,False,False
7293,100000,False,False,True,False,False,False,False,False,False,False,False,False,650000,True,False,False,False,False,False,False
7294,45000,False,True,False,False,False,False,False,False,False,False,False,False,750000,True,False,False,False,False,False,False
